Date,AAPL,FB,MSFT,TSLA
2020-02-13,79.99906921386719,213.13999938964844,179.48312377929688,160.8000030517578
2020-02-14,80.01876831054688,214.17999267578125,181.08538818359375,160.00599670410156
2020-02-18,78.55358123779297,217.8000030517578,182.92213439941406,171.67999267578125
2020-02-19,79.69125366210938,217.49000549316406,183.4707489013672,183.48399353027344
2020-02-20,78.87370300292969,214.5800018310547,180.6689453125,179.8820037841797
2020-02-21,77.08838653564453,210.17999267578125,174.9574737548828,180.1999969482422
2020-02-24,73.42667388916016,200.72000122070312,167.41412353515625,166.75799560546875
2020-02-25,70.9395523071289,196.77000427246094,164.65147399902344,159.98199462890625
2020-02-26,72.06491088867188,197.1999969482422,166.70875549316406,155.75999450683594
2020-02-27,67.35415649414062,189.75,154.96263122558594,135.8000030517578
2020-02-28,67.31475830078125,192.47000122070312,158.71475219726562,133.59800720214844
2020-03-02,73.58180236816406,196.44000244140625,169.2754669189453,148.7239990234375
2020-03-03,71.2448959350586,185.88999938964844,161.16387939453125,149.1020050048828
2020-03-04,74.54956817626953,191.75999450683594,167.08103942871094,149.89999389648438
2020-03-05,72.13140106201172,185.1699981689453,162.88812255859375,144.9080047607422
2020-03-06,71.17346954345703,181.08999633789062,158.28370666503906,140.6959991455078
2020-03-09,65.54421997070312,169.5,147.55641174316406,121.5999984741211
2020-03-10,70.26482391357422,178.19000244140625,157.64688110351562,129.0659942626953
2020-03-11,67.82449340820312,170.24000549316406,150.50518798828125,126.84600067138672
2020-03-12,61.12650680541992,154.47000122070312,136.2315216064453,112.11000061035156
2020-03-13,68.44995880126953,170.27999877929688,155.5994110107422,109.3239974975586
2020-03-16,59.64408493041992,146.00999450683594,132.66555786132812,89.01399993896484
2020-03-17,62.26664352416992,149.4199981689453,143.58877563476562,86.04000091552734
2020-03-18,60.74235534667969,146.9600067138672,137.5442657470703,72.24400329589844
2020-03-19,60.276947021484375,153.1300048828125,139.8072967529297,85.52799987792969
2020-03-20,56.450233459472656,149.72999572753906,134.5563201904297,85.50599670410156
2020-03-23,55.25099563598633,148.10000610351562,133.21417236328125,86.85800170898438
2020-03-24,60.79407501220703,160.97999572753906,145.32275390625,101.0
2020-03-25,60.459171295166016,156.2100067138672,143.9316864013672,107.8499984741211
2020-03-26,63.640708923339844,163.33999633789062,152.9347381591797,105.63200378417969
2020-03-27,61.00584411621094,156.7899932861328,146.65512084960938,102.87200164794922
2020-03-30,62.746826171875,165.9499969482422,156.97093200683594,100.4260025024414
2020-03-31,62.618778228759766,166.8000030517578,154.502197265625,104.80000305175781
2020-04-01,59.3239631652832,159.60000610351562,149.01609802246094,96.31199645996094
2020-04-02,60.313880920410156,158.19000244140625,152.10205078125,90.89399719238281
2020-04-03,59.44709014892578,154.17999267578125,150.7011260986328,96.00199890136719
2020-04-06,64.63309478759766,165.5500030517578,161.908447265625,103.24800109863281
2020-04-07,63.884498596191406,168.8300018310547,160.1646270751953,109.08999633789062
2020-04-08,65.51960754394531,174.27999877929688,161.77127075195312,109.76799774169922
2020-04-09,65.99238586425781,175.19000244140625,161.78106689453125,114.5999984741211
2020-04-13,67.28767395019531,174.7899932861328,162.1435546875,130.19000244140625
2020-04-14,70.68589782714844,178.1699981689453,170.16696166992188,141.97799682617188
2020-04-15,70.04074096679688,176.97000122070312,168.38400268554688,145.96600341796875
2020-04-16,70.5972671508789,176.25,173.4390106201172,149.04200744628906
2020-04-17,69.63935089111328,179.24000549316406,174.96730041503906,150.7779998779297
2020-04-20,68.1938705444336,178.24000549316406,171.49929809570312,149.27200317382812
2020-04-21,66.08596801757812,170.8000030517578,164.40655517578125,137.343994140625
